Écarté: OG0040645.fa (1 séquences, 1 espèces)
Écarté: OG0068054.fa (1 séquences, 1 espèces)
Écarté: OG0026936.fa (1 séquences, 1 espèces)
Écarté: OG0012343.fa (7 séquences, 3 espèces)
Écarté: OG0040613.fa (1 séquences, 1 espèces)
Écarté: OG0036614.fa (1 séquences, 1 espèces)
Écarté: OG0019423.fa (2 séquences, 2 espèces)
Écarté: OG0050850.fa (1 séquences, 1 espèces)
Écarté: OG0004801.fa (41 séquences, 17 espèces)
Écarté: OG0043477.fa (1 séquences, 1 espèces)
Écarté: OG0046339.fa (1 séquences, 1 espèces)
Écarté: OG0025188.fa (1 séquences, 1 espèces)
Écarté: OG0054690.fa (1 séquences, 1 espèces)
Écarté: OG0051106.fa (1 séquences, 1 espèces)
Écarté: OG0042267.fa (1 séquences, 1 espèces)
Écarté: OG0059370.fa (1 séquences, 1 espèces)
Écarté: OG0072707.fa (1 séquences, 1 espèces)
Écarté: OG0003986.fa (47 séquences, 16 espèces)
Écarté: OG0059364.fa (1 séquences, 1 espèces)
Écarté: OG0021430.fa (2 séquences, 1 espèces)
Écarté: OG0017951.fa (3 séquences, 1 espèces)
Écarté: OG0028522.fa (1 séquences, 1 espèces)
Écarté: OG0030255.fa (1 séquences, 1 espèces)
Écarté: OG0070843.fa (1 séquences, 1 espèces)
Écarté: OG0009078.fa (23 séquences, 16 espèces)
Écarté: OG0071800.fa (1 séquences, 1 espèces)
Écarté: OG0060675.fa (1 séquences, 1 espèces)
Écarté: OG0057453.fa (1 séquences, 1 espèces)
Écarté: OG0022392.fa (2 séquences, 1 espèces)
Écarté: OG0062502.fa (1 séquences, 1 espèces)
Écarté: OG0037112.fa (1 séquences, 1 espèces)
Écarté: OG0023320.fa (2 séquences, 2 espèces)
Écarté: OG0015769.fa (4 séquences, 1 espèces)
Écarté: OG0027168.fa (1 séquences, 1 espèces)
Écarté: OG0021005.fa (2 séquences, 1 espèces)
Écarté: OG0035890.fa (1 séquences, 1 espèces)
Écarté: OG0005505.fa (37 séquences, 17 espèces)
Écarté: OG0031486.fa (1 séquences, 1 espèces)
Écarté: OG0048714.fa (1 séquences, 1 espèces)
Écarté: OG0063045.fa (1 séquences, 1 espèces)
Écarté: OG0031015.fa (1 séquences, 1 espèces)
Écarté: OG0062300.fa (1 séquences, 1 espèces)
Écarté: OG0014059.fa (5 séquences, 2 espèces)
Écarté: OG0001380.fa (102 séquences, 17 espèces)
Écarté: OG0000817.fa (146 séquences, 17 espèces)
Écarté: OG0073602.fa (1 séquences, 1 espèces)
Écarté: OG0040429.fa (1 séquences, 1 espèces)
Écarté: OG0037223.fa (1 séquences, 1 espèces)
Écarté: OG0039384.fa (1 séquences, 1 espèces)
Écarté: OG0027073.fa (1 séquences, 1 espèces)
Écarté: OG0027491.fa (1 séquences, 1 espèces)
Écarté: OG0012453.fa (7 séquences, 1 espèces)
Écarté: OG0026595.fa (1 séquences, 1 espèces)
Écarté: OG0061672.fa (1 séquences, 1 espèces)
Écarté: OG0005125.fa (39 séquences, 17 espèces)
Écarté: OG0005248.fa (38 séquences, 16 espèces)
Écarté: OG0039957.fa (1 séquences, 1 espèces)
Écarté: OG0020069.fa (2 séquences, 1 espèces)
Écarté: OG0061992.fa (1 séquences, 1 espèces)
Écarté: OG0011164.fa (11 séquences, 1 espèces)
Écarté: OG0007670.fa (28 séquences, 16 espèces)
Écarté: OG0071432.fa (1 séquences, 1 espèces)
Écarté: OG0021681.fa (2 séquences, 2 espèces)
Écarté: OG0059606.fa (1 séquences, 1 espèces)
Écarté: OG0016701.fa (3 séquences, 1 espèces)
Écarté: OG0032348.fa (1 séquences, 1 espèces)
Écarté: OG0022423.fa (2 séquences, 1 espèces)
Écarté: OG0037207.fa (1 séquences, 1 espèces)
Écarté: OG0055887.fa (1 séquences, 1 espèces)
Écarté: OG0046912.fa (1 séquences, 1 espèces)
Écarté: OG0019454.fa (2 séquences, 1 espèces)
Écarté: OG0039759.fa (1 séquences, 1 espèces)
Écarté: OG0069307.fa (1 séquences, 1 espèces)
Écarté: OG0052464.fa (1 séquences, 1 espèces)
Écarté: OG0020554.fa (2 séquences, 2 espèces)
Écarté: OG0058096.fa (1 séquences, 1 espèces)
Écarté: OG0065157.fa (1 séquences, 1 espèces)
Écarté: OG0021413.fa (2 séquences, 1 espèces)
Écarté: OG0004935.fa (40 séquences, 16 espèces)
Écarté: OG0060462.fa (1 séquences, 1 espèces)
Écarté: OG0004653.fa (42 séquences, 17 espèces)
Écarté: OG0067101.fa (1 séquences, 1 espèces)
Écarté: OG0050246.fa (1 séquences, 1 espèces)
Écarté: OG0071320.fa (1 séquences, 1 espèces)
Écarté: OG0050323.fa (1 séquences, 1 espèces)
Écarté: OG0029521.fa (1 séquences, 1 espèces)
Écarté: OG0025170.fa (1 séquences, 1 espèces)
Écarté: OG0008358.fa (26 séquences, 16 espèces)
Écarté: OG0023048.fa (2 séquences, 1 espèces)
Écarté: OG0041808.fa (1 séquences, 1 espèces)
Écarté: OG0066768.fa (1 séquences, 1 espèces)
Écarté: OG0007647.fa (29 séquences, 14 espèces)
Écarté: OG0019139.fa (2 séquences, 1 espèces)
Écarté: OG0052810.fa (1 séquences, 1 espèces)
Écarté: OG0044984.fa (1 séquences, 1 espèces)
Écarté: OG0048426.fa (1 séquences, 1 espèces)
Écarté: OG0028226.fa (1 séquences, 1 espèces)
Écarté: OG0058277.fa (1 séquences, 1 espèces)
Écarté: OG0053058.fa (1 séquences, 1 espèces)
Écarté: OG0053399.fa (1 séquences, 1 espèces)
Écarté: OG0041279.fa (1 séquences, 1 espèces)
Écarté: OG0067574.fa (1 séquences, 1 espèces)
Écarté: OG0058269.fa (1 séquences, 1 espèces)
Écarté: OG0036638.fa (1 séquences, 1 espèces)
Écarté: OG0044245.fa (1 séquences, 1 espèces)
Écarté: OG0066309.fa (1 séquences, 1 espèces)
Écarté: OG0044576.fa (1 séquences, 1 espèces)
Écarté: OG0002090.fa (76 séquences, 16 espèces)
Écarté: OG0025394.fa (1 séquences, 1 espèces)
Écarté: OG0016703.fa (3 séquences, 1 espèces)
Écarté: OG0004952.fa (40 séquences, 17 espèces)
Écarté: OG0059098.fa (1 séquences, 1 espèces)
Écarté: OG0011871.fa (8 séquences, 4 espèces)
Retenu: OG0007107.fa (30 séquences, 17 espèces)
Écarté: OG0053562.fa (1 séquences, 1 espèces)
Écarté: OG0008207.fa (27 séquences, 16 espèces)
Écarté: OG0057777.fa (1 séquences, 1 espèces)
Écarté: OG0013026.fa (6 séquences, 1 espèces)
Écarté: OG0062317.fa (1 séquences, 1 espèces)
Écarté: OG0067682.fa (1 séquences, 1 espèces)
Écarté: OG0027900.fa (1 séquences, 1 espèces)
Écarté: OG0058446.fa (1 séquences, 1 espèces)
Écarté: OG0060264.fa (1 séquences, 1 espèces)
Retenu: OG0007187.fa (30 séquences, 17 espèces)
Écarté: OG0030609.fa (1 séquences, 1 espèces)
Écarté: OG0016854.fa (3 séquences, 3 espèces)
Écarté: OG0023675.fa (2 séquences, 1 espèces)
Écarté: OG0072704.fa (1 séquences, 1 espèces)
Écarté: OG0008794.fa (24 séquences, 16 espèces)
Écarté: OG0016126.fa (3 séquences, 1 espèces)
Écarté: OG0037898.fa (1 séquences, 1 espèces)
Écarté: OG0020191.fa (2 séquences, 1 espèces)
Écarté: OG0064434.fa (1 séquences, 1 espèces)
Écarté: OG0059312.fa (1 séquences, 1 espèces)
Écarté: OG0043289.fa (1 séquences, 1 espèces)
Écarté: OG0010455.fa (14 séquences, 10 espèces)
Écarté: OG0007861.fa (28 séquences, 16 espèces)
Écarté: OG0070264.fa (1 séquences, 1 espèces)
Écarté: OG0031631.fa (1 séquences, 1 espèces)
Écarté: OG0048437.fa (1 séquences, 1 espèces)
Écarté: OG0062923.fa (1 séquences, 1 espèces)
Écarté: OG0055695.fa (1 séquences, 1 espèces)
Écarté: OG0011299.fa (10 séquences, 1 espèces)
Écarté: OG0040535.fa (1 séquences, 1 espèces)
Écarté: OG0062670.fa (1 séquences, 1 espèces)
Écarté: OG0055870.fa (1 séquences, 1 espèces)
Écarté: OG0057774.fa (1 séquences, 1 espèces)
Écarté: OG0010454.fa (14 séquences, 3 espèces)
Écarté: OG0034258.fa (1 séquences, 1 espèces)
Écarté: OG0010033.fa (18 séquences, 4 espèces)
Écarté: OG0000939.fa (133 séquences, 17 espèces)
Écarté: OG0022799.fa (2 séquences, 1 espèces)
Écarté: OG0051397.fa (1 séquences, 1 espèces)
Écarté: OG0021044.fa (2 séquences, 1 espèces)
Écarté: OG0030249.fa (1 séquences, 1 espèces)
Écarté: OG0048406.fa (1 séquences, 1 espèces)
Écarté: OG0027100.fa (1 séquences, 1 espèces)
Écarté: OG0027082.fa (1 séquences, 1 espèces)
Écarté: OG0062155.fa (1 séquences, 1 espèces)
Écarté: OG0043356.fa (1 séquences, 1 espèces)
Écarté: OG0005294.fa (38 séquences, 16 espèces)
Écarté: OG0016490.fa (3 séquences, 1 espèces)
Écarté: OG0050461.fa (1 séquences, 1 espèces)
Écarté: OG0017310.fa (3 séquences, 2 espèces)
Écarté: OG0008843.fa (24 séquences, 16 espèces)
Écarté: OG0001996.fa (78 séquences, 17 espèces)
Écarté: OG0073187.fa (1 séquences, 1 espèces)
Écarté: OG0071193.fa (1 séquences, 1 espèces)
Écarté: OG0016323.fa (3 séquences, 2 espèces)
Écarté: OG0038653.fa (1 séquences, 1 espèces)
Écarté: OG0040659.fa (1 séquences, 1 espèces)
Écarté: OG0067175.fa (1 séquences, 1 espèces)
Écarté: OG0005999.fa (34 séquences, 17 espèces)
Écarté: OG0063062.fa (1 séquences, 1 espèces)
Écarté: OG0053122.fa (1 séquences, 1 espèces)
Écarté: OG0040696.fa (1 séquences, 1 espèces)
Écarté: OG0065909.fa (1 séquences, 1 espèces)
Écarté: OG0069745.fa (1 séquences, 1 espèces)
Écarté: OG0022999.fa (2 séquences, 2 espèces)
Écarté: OG0000699.fa (161 séquences, 17 espèces)
Écarté: OG0060975.fa (1 séquences, 1 espèces)
Écarté: OG0022691.fa (2 séquences, 1 espèces)
Écarté: OG0045124.fa (1 séquences, 1 espèces)
Écarté: OG0047686.fa (1 séquences, 1 espèces)
Écarté: OG0066676.fa (1 séquences, 1 espèces)
Écarté: OG0059681.fa (1 séquences, 1 espèces)
Écarté: OG0015280.fa (4 séquences, 2 espèces)
Écarté: OG0032293.fa (1 séquences, 1 espèces)
Écarté: OG0034257.fa (1 séquences, 1 espèces)
Écarté: OG0002726.fa (63 séquences, 2 espèces)
Écarté: OG0035527.fa (1 séquences, 1 espèces)
Écarté: OG0058154.fa (1 séquences, 1 espèces)
Écarté: OG0053366.fa (1 séquences, 1 espèces)
Écarté: OG0016326.fa (3 séquences, 2 espèces)
Écarté: OG0028635.fa (1 séquences, 1 espèces)
Écarté: OG0052814.fa (1 séquences, 1 espèces)
Écarté: OG0057850.fa (1 séquences, 1 espèces)
Retenu: OG0007453.fa (29 séquences, 17 espèces)
Écarté: OG0052677.fa (1 séquences, 1 espèces)
Écarté: OG0028689.fa (1 séquences, 1 espèces)
Écarté: OG0059437.fa (1 séquences, 1 espèces)
Écarté: OG0024680.fa (2 séquences, 1 espèces)
Écarté: OG0048956.fa (1 séquences, 1 espèces)
Écarté: OG0053256.fa (1 séquences, 1 espèces)
Écarté: OG0056611.fa (1 séquences, 1 espèces)
Écarté: OG0001171.fa (114 séquences, 16 espèces)
Écarté: OG0053239.fa (1 séquences, 1 espèces)
Écarté: OG0027114.fa (1 séquences, 1 espèces)
Écarté: OG0023722.fa (2 séquences, 1 espèces)
Écarté: OG0010282.fa (16 séquences, 3 espèces)
Écarté: OG0016714.fa (3 séquences, 2 espèces)
Écarté: OG0042818.fa (1 séquences, 1 espèces)
Écarté: OG0007078.fa (31 séquences, 1 espèces)
Écarté: OG0062443.fa (1 séquences, 1 espèces)
Écarté: OG0071123.fa (1 séquences, 1 espèces)
Écarté: OG0045168.fa (1 séquences, 1 espèces)
Écarté: OG0021011.fa (2 séquences, 2 espèces)
Écarté: OG0061714.fa (1 séquences, 1 espèces)
Écarté: OG0065478.fa (1 séquences, 1 espèces)
Écarté: OG0036781.fa (1 séquences, 1 espèces)
Écarté: OG0012146.fa (8 séquences, 1 espèces)
Écarté: OG0014120.fa (5 séquences, 1 espèces)
Écarté: OG0062197.fa (1 séquences, 1 espèces)
Écarté: OG0069258.fa (1 séquences, 1 espèces)
Écarté: OG0062454.fa (1 séquences, 1 espèces)
Écarté: OG0023944.fa (2 séquences, 2 espèces)
Écarté: OG0031366.fa (1 séquences, 1 espèces)
Écarté: OG0027730.fa (1 séquences, 1 espèces)
Écarté: OG0021117.fa (2 séquences, 1 espèces)
Écarté: OG0018193.fa (3 séquences, 1 espèces)
Écarté: OG0029563.fa (1 séquences, 1 espèces)
Écarté: OG0003989.fa (47 séquences, 17 espèces)
Écarté: OG0033641.fa (1 séquences, 1 espèces)
Écarté: OG0051968.fa (1 séquences, 1 espèces)
Écarté: OG0015068.fa (4 séquences, 1 espèces)
Écarté: OG0036179.fa (1 séquences, 1 espèces)
Écarté: OG0068744.fa (1 séquences, 1 espèces)
Écarté: OG0009371.fa (22 séquences, 15 espèces)
Écarté: OG0056504.fa (1 séquences, 1 espèces)
Écarté: OG0026113.fa (1 séquences, 1 espèces)
Écarté: OG0054608.fa (1 séquences, 1 espèces)
Écarté: OG0027032.fa (1 séquences, 1 espèces)
Écarté: OG0006639.fa (32 séquences, 17 espèces)
Écarté: OG0026896.fa (1 séquences, 1 espèces)
Écarté: OG0042718.fa (1 séquences, 1 espèces)
Écarté: OG0054295.fa (1 séquences, 1 espèces)
Écarté: OG0052412.fa (1 séquences, 1 espèces)
Écarté: OG0035579.fa (1 séquences, 1 espèces)
Écarté: OG0020013.fa (2 séquences, 2 espèces)
Écarté: OG0049486.fa (1 séquences, 1 espèces)
Écarté: OG0020620.fa (2 séquences, 1 espèces)
Écarté: OG0034950.fa (1 séquences, 1 espèces)
Écarté: OG0069896.fa (1 séquences, 1 espèces)
Écarté: OG0028571.fa (1 séquences, 1 espèces)
Écarté: OG0053432.fa (1 séquences, 1 espèces)
Écarté: OG0027312.fa (1 séquences, 1 espèces)
Écarté: OG0020814.fa (2 séquences, 1 espèces)
Écarté: OG0040403.fa (1 séquences, 1 espèces)
Écarté: OG0038487.fa (1 séquences, 1 espèces)
Écarté: OG0016009.fa (3 séquences, 1 espèces)
Écarté: OG0036715.fa (1 séquences, 1 espèces)
Écarté: OG0012981.fa (6 séquences, 2 espèces)
Écarté: OG0012913.fa (6 séquences, 4 espèces)
Écarté: OG0050546.fa (1 séquences, 1 espèces)
Écarté: OG0016068.fa (3 séquences, 3 espèces)
Écarté: OG0054948.fa (1 séquences, 1 espèces)
Écarté: OG0019259.fa (2 séquences, 2 espèces)
Écarté: OG0050225.fa (1 séquences, 1 espèces)
Écarté: OG0052065.fa (1 séquences, 1 espèces)
Écarté: OG0027740.fa (1 séquences, 1 espèces)
Écarté: OG0059795.fa (1 séquences, 1 espèces)
Écarté: OG0021202.fa (2 séquences, 1 espèces)
Écarté: OG0009347.fa (22 séquences, 16 espèces)
Écarté: OG0003848.fa (48 séquences, 16 espèces)
Écarté: OG0051143.fa (1 séquences, 1 espèces)
Écarté: OG0038213.fa (1 séquences, 1 espèces)
Écarté: OG0055550.fa (1 séquences, 1 espèces)
Écarté: OG0015147.fa (4 séquences, 1 espèces)
Écarté: OG0011912.fa (8 séquences, 6 espèces)
Écarté: OG0026511.fa (1 séquences, 1 espèces)
Écarté: OG0033365.fa (1 séquences, 1 espèces)
Écarté: OG0028693.fa (1 séquences, 1 espèces)
Retenu: OG0008405.fa (26 séquences, 17 espèces)
Écarté: OG0024944.fa (1 séquences, 1 espèces)
Écarté: OG0068739.fa (1 séquences, 1 espèces)
Écarté: OG0031300.fa (1 séquences, 1 espèces)
Écarté: OG0000429.fa (218 séquences, 17 espèces)
Écarté: OG0012724.fa (7 séquences, 1 espèces)
Écarté: OG0073063.fa (1 séquences, 1 espèces)
Écarté: OG0008962.fa (24 séquences, 13 espèces)
Écarté: OG0052671.fa (1 séquences, 1 espèces)
Écarté: OG0011710.fa (9 séquences, 3 espèces)
Écarté: OG0019333.fa (2 séquences, 1 espèces)
Écarté: OG0002120.fa (75 séquences, 17 espèces)
Écarté: OG0021982.fa (2 séquences, 1 espèces)
Écarté: OG0025790.fa (1 séquences, 1 espèces)
Écarté: OG0073457.fa (1 séquences, 1 espèces)
Écarté: OG0022248.fa (2 séquences, 1 espèces)
Écarté: OG0005847.fa (35 séquences, 17 espèces)
Écarté: OG0045216.fa (1 séquences, 1 espèces)
Écarté: OG0018221.fa (3 séquences, 1 espèces)
Écarté: OG0060949.fa (1 séquences, 1 espèces)
Écarté: OG0013324.fa (6 séquences, 1 espèces)
Écarté: OG0066723.fa (1 séquences, 1 espèces)
Écarté: OG0033903.fa (1 séquences, 1 espèces)
Écarté: OG0033065.fa (1 séquences, 1 espèces)
Écarté: OG0002428.fa (68 séquences, 17 espèces)
Écarté: OG0071301.fa (1 séquences, 1 espèces)
Écarté: OG0043277.fa (1 séquences, 1 espèces)
Écarté: OG0002471.fa (67 séquences, 17 espèces)
Écarté: OG0036380.fa (1 séquences, 1 espèces)
Écarté: OG0020561.fa (2 séquences, 2 espèces)
Écarté: OG0005461.fa (37 séquences, 15 espèces)
Écarté: OG0011820.fa (8 séquences, 1 espèces)
Écarté: OG0023140.fa (2 séquences, 1 espèces)
Écarté: OG0000411.fa (222 séquences, 16 espèces)
Retenu: OG0009541.fa (21 séquences, 17 espèces)
Écarté: OG0031287.fa (1 séquences, 1 espèces)
Écarté: OG0056046.fa (1 séquences, 1 espèces)
Écarté: OG0013369.fa (6 séquences, 3 espèces)
Écarté: OG0027696.fa (1 séquences, 1 espèces)
Écarté: OG0067060.fa (1 séquences, 1 espèces)
Écarté: OG0047891.fa (1 séquences, 1 espèces)
Écarté: OG0043600.fa (1 séquences, 1 espèces)
Écarté: OG0072391.fa (1 séquences, 1 espèces)
Écarté: OG0025253.fa (1 séquences, 1 espèces)
Écarté: OG0065299.fa (1 séquences, 1 espèces)
Écarté: OG0025075.fa (1 séquences, 1 espèces)
Écarté: OG0047978.fa (1 séquences, 1 espèces)
Écarté: OG0030908.fa (1 séquences, 1 espèces)
Écarté: OG0020499.fa (2 séquences, 2 espèces)
Écarté: OG0044127.fa (1 séquences, 1 espèces)
Écarté: OG0056434.fa (1 séquences, 1 espèces)
Écarté: OG0028175.fa (1 séquences, 1 espèces)
Écarté: OG0056678.fa (1 séquences, 1 espèces)
Écarté: OG0060668.fa (1 séquences, 1 espèces)
Écarté: OG0060611.fa (1 séquences, 1 espèces)
Écarté: OG0045411.fa (1 séquences, 1 espèces)
Écarté: OG0045016.fa (1 séquences, 1 espèces)
Écarté: OG0028780.fa (1 séquences, 1 espèces)
Écarté: OG0017706.fa (3 séquences, 1 espèces)
Retenu: OG0008152.fa (27 séquences, 17 espèces)
Écarté: OG0042991.fa (1 séquences, 1 espèces)
Écarté: OG0056272.fa (1 séquences, 1 espèces)
Écarté: OG0065465.fa (1 séquences, 1 espèces)
Écarté: OG0004136.fa (46 séquences, 17 espèces)
Écarté: OG0029106.fa (1 séquences, 1 espèces)
Écarté: OG0003231.fa (55 séquences, 16 espèces)
Écarté: OG0006270.fa (33 séquences, 17 espèces)
Écarté: OG0018534.fa (2 séquences, 1 espèces)
Écarté: OG0007635.fa (29 séquences, 13 espèces)
Écarté: OG0050983.fa (1 séquences, 1 espèces)
Écarté: OG0052448.fa (1 séquences, 1 espèces)
Écarté: OG0053069.fa (1 séquences, 1 espèces)
Écarté: OG0017119.fa (3 séquences, 1 espèces)
Écarté: OG0048784.fa (1 séquences, 1 espèces)
Écarté: OG0063557.fa (1 séquences, 1 espèces)
Écarté: OG0048922.fa (1 séquences, 1 espèces)
Écarté: OG0030343.fa (1 séquences, 1 espèces)
Écarté: OG0001084.fa (120 séquences, 17 espèces)
Écarté: OG0017603.fa (3 séquences, 1 espèces)
Écarté: OG0073705.fa (1 séquences, 1 espèces)
Écarté: OG0003086.fa (57 séquences, 17 espèces)
Écarté: OG0043416.fa (1 séquences, 1 espèces)
Écarté: OG0005124.fa (39 séquences, 17 espèces)
Écarté: OG0058011.fa (1 séquences, 1 espèces)
Écarté: OG0010857.fa (12 séquences, 4 espèces)
Écarté: OG0034007.fa (1 séquences, 1 espèces)
Écarté: OG0021639.fa (2 séquences, 2 espèces)
Écarté: OG0014766.fa (4 séquences, 1 espèces)
Écarté: OG0022041.fa (2 séquences, 1 espèces)
Écarté: OG0071753.fa (1 séquences, 1 espèces)
Écarté: OG0015735.fa (4 séquences, 1 espèces)
Écarté: OG0017145.fa (3 séquences, 1 espèces)
Écarté: OG0032975.fa (1 séquences, 1 espèces)
Écarté: OG0070726.fa (1 séquences, 1 espèces)
Écarté: OG0050467.fa (1 séquences, 1 espèces)
Écarté: OG0022993.fa (2 séquences, 2 espèces)
Écarté: OG0029041.fa (1 séquences, 1 espèces)
Écarté: OG0039169.fa (1 séquences, 1 espèces)
Écarté: OG0059418.fa (1 séquences, 1 espèces)
Écarté: OG0016431.fa (3 séquences, 1 espèces)
Écarté: OG0070052.fa (1 séquences, 1 espèces)
Écarté: OG0035412.fa (1 séquences, 1 espèces)
Écarté: OG0014461.fa (4 séquences, 3 espèces)
Écarté: OG0029096.fa (1 séquences, 1 espèces)
Écarté: OG0035722.fa (1 séquences, 1 espèces)
Écarté: OG0010821.fa (12 séquences, 2 espèces)
Écarté: OG0014545.fa (4 séquences, 2 espèces)
Écarté: OG0071235.fa (1 séquences, 1 espèces)
Écarté: OG0040493.fa (1 séquences, 1 espèces)
Écarté: OG0059191.fa (1 séquences, 1 espèces)
Écarté: OG0059515.fa (1 séquences, 1 espèces)
Écarté: OG0038387.fa (1 séquences, 1 espèces)
Écarté: OG0055605.fa (1 séquences, 1 espèces)
Écarté: OG0015527.fa (4 séquences, 2 espèces)
Écarté: OG0003946.fa (47 séquences, 17 espèces)
Écarté: OG0071096.fa (1 séquences, 1 espèces)
